Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2025-09-29,Odum Kuthira Chadum Kuthira,2025,https://boxd.it/bda0J1,4,,"Odum Kuthira Chaadum Kuthira does have its issues. There are some jarring plot shifts in the writing, like switching to a completely unrelated character towards the middle point, and there's a lack of clarity about things at times too. But at the same time, this movie does have some heart, the same intention as Njandukalude Naattil Oridavela in presenting a sadder slice of life with a layer of goofiness over it, which is mental health and depression this time, and the movie was funny and weird enough for my taste.

Fahadh's performance as Aby was a mixed bag for me; like, I don't think I can judge this as a bad performance outright like how so many people have. Plus, he did make me laugh at times, and then there's a moment where he's shown to be this person who acts all goofy and over-the-top in front of others while he just stares blankly into nothingness while he's on his own. I know that person, and I've been that person, so despite the character's goofy nature otherwise, that moment felt so real, and that's where he felt so real. Also, I do know people like Aby irl who do talk like this and change their voice modulation like this to seem funny, so I'm not sure if it's a flaw or a deliberate creative decision. It was a joy to see FaFaa play a cute softboi too. Lal was the MVP here, though; the movie just lights up whenever he's on screen. Whether it's his t-shirts, his goofiness, or every word that comes out of his mouth, it's like he's the one actor who perfectly fit into the crazy-goofy energy of the movie; he made me laugh so much and he made me feel for him too, I had the biggest smile on my face during his scene towards the end. 

Also, the movie had this warm and cozy atmosphere going for it, so even in the places where the writing and the narrative stumbled, it just looked so nice. The visual style, the production design, the costumes, and the music were very pleasing to the senses, and the whimsical energy it had gave me comfort movie vibes. Sure, it treats depression and suicide a bit lightly and doesn't really encourage therapy as a solution the way something like Kumbalangi Nights did, but at the same time it does show some understanding towards being empathetic about another person's mental health.

It was a warm and goofy comfort movie for me, I was laughing or smiling through most of it, and it even touched my heart for a bit, maybe because I've been where Aby was, putting on the facade of a cringey goofy dude while staring into nothingness and contemplating the worst. Idk, we need more movies like this about mental health, empathy and kindness; I don't think it deserved to flop the way it did.

Broken people being kind to each other is the most wholesome thing to watch. 🥹",,2025-09-28
2025-10-02,Madharaasi,2025,https://boxd.it/beXPM3,2.5,,"This might be the most entertaining Murugadoss film I've seen in a long time, and it's also got some great action, which also has been missing from Murugadoss' films for a long time. But when I say entertaining, I don't mean that this is a great film. The fun I had was mostly the ironic kind, as the movie comfortably sits in the so-bad-it's-good category.

It felt like Murugadoss was trying to pull another Ghajini here, with mental illness and a romance at the center, but he didn't have any Hollywood source material this time. I don't think this is an accurate or sensitive portrayal of mental illness either, but I'm not educated enough to elaborate on that. Basically in the movie, Malathi falls in love with Raghu specifically because he's got a mental illness that makes him save random strangers, which to her is a superpower, but then being in love with her cures him of his mental illness, but then she breaks up with him because she needs him to be mentally ill for the sake of the society, but this instead makes him want to kill himself, because Malathi is played by Rukmini Vasanth, and that's a completely normal response to Rukmini Vasanth breaking up with you (making this another entry in the <b>men doing reckless shit for Rukmini Vasanth</b> franchise) . But then, the police see the suicidal Raghu and recruit him to their super secret mission against arms trafficking, because they need a guy to do a suicide mission and Raghu already wants to kill himself. I don't usually talk about the plot of a movie like this, but it's impossible to talk about just how absurd this movie is without touching on the plot. Technically, Raghu (SK, of course) is supposed to be the only mentally ill person in the movie, but both Malathi and the police officer Prem (Biju Menon) also seem like they have issues. The movie does treat Raghu's mental illness like it's a superpower (I know movies like Anniyan have already done that in Tamil cinema), and yk, that's that.

Maalathi and Raghu's love story is super absurd, and at one point I felt like Malathi might be Raghu's hostage because this dude will definitely kill himself if she leaves him, and then Malathi becomes an actual hostage, as someone who needs to get saved by Raghu. Anirudh's soundtrack was serviceable, but this is no Kaththi OST, nor was there any Coo Coo Coo Coolie Powerhouse. Vidyut Jamwal plays the bad guy, and he gets a lot of opportunities to show off his skills; he gets cooler fight scenes than Raghu gets and does some gun martial arts, among other stuff. SK was also great during the fight scenes and he does seem like an absolute savage when the action kicks in, but Raghu is such a badly written and confusing protagonist that he couldn't do much to salvage the character otherwise. But he performed well with what he got. Rukmini Vasanth was wasted here too, playing the damsel in distress who always waits to get saved by the dude, but she's still 🎀. 

The action was solid throughout the movie, all things considered. Murugadoss had succumbed to basic goon-flying kind of action since Sarkar, but this one brings back well-choreographed martial arts fight scenes and hits that pack some impact. Even the climatic confrontation between the protagonist and the villain was a great hand-to-hand combat scene (though the suttum vizhi meme ruined the headbutting for me), but then, after that great fight scene, the ending is so dumb, and it reminded me of the Tamizh Padam 2 climax 😭.

Also hilarious how the villains' evil plot was to turn Tamil Nadu in the US by allowing easy gun access to anyone. Definitive proof that Murugadoss Sir didn't rip-off any Hollywood movies this time. 

Anyway, not rating it too low because:

1) It's so bad it's good.

2) Great action

3) Rukmini Vasanth 🎀",,2025-10-02
2025-10-05,Kantara - A Legend: Chapter 1,2025,https://boxd.it/bgcDC5,2,,"While it sticks to the cliches of the genre with dated elements older than the setting, with plenty of problematic elements too, Rishab Shetty does occasionally impress, especially when it comes to action sequences. The movie loses steam towards the second half while it's building upto a twist that we could see from the very beginning. But the action in the climatic sequence was pretty great with Rishab transforming into that particular entity pretty convincingly.

I just conned you into reading exactly what I wrote about <a href=""https://boxd.it/3sPqWt"">the first movie</a>. This one felt like a rehash of the first movie, just on a larger scale, with just a greater quantity of the good stuff (and the bad stuff) from that movie, and my experience of watching this movie also was the same, except that this one does have larger and more impressive action set pieces and some great production design and visual effects. But still, the first one had the benefit of novelty, while this just feels like a big budget rehash, the Gulika scene from the first one is still better than the bigger stuff from this. The things I disliked about the first movie are present here too, whether it's the unfunny and cringey jokes, the generally unlikeable protagonist, a flat and uninteresting narrative that only spikes whenever some mystical stuff happens or the protagonist transforms into a deity, a shallow romance subplot, or stretches of boring scenes where nothing really happens.

Rishabh Shetty's protagonist was bland, uninteresting, and unlikable in the first movie too, except when he performed as being possessed by the deity; that whole performance gave me goosebumps in the first movie, and it did in this movie too. The movie is peppered with such dialed-up moments or great action set pieces in between all the stuff that bored me or made me cringe, so yeah, this is a situation where my mind is constantly alternating from ""this is shit - omg that's so cool - that's badass - wait is that Sangh Propaganda? - this is so shit - omg voooo - bro that's not funny - this is so boring - damn that's so cool - varaaha roopam hell yeah"".

Credit where it's due, this has some of the best CGI work in a South Indian movie that I've seen (except for a few instances of cartoonish bits that didn't fit in). There's also a Pirates of the Caribbean-style action scene on a moving platform that I liked (even the music there sounded like Pirates of the Caribbean), and the action scenes involving fantasy elements were also really well done. The music was also great. Rukmini Vasanth 🎀 got to do something different from every character she got to play after SSE, and she did it really well and slayed in those princess costumes. I didn't like the way her character was written, though. Jayaram got a way better character in Karthik Subbaraj's Retro than in this movie, and I don't agree with anyone who says otherwise. 

The plot stakes are a bit different this time, though. The first movie was about the land the tribal community lived on that the landlord wanted to occupy, and they were protected by their tribal deities against their land being taken away from them. This one is about the spice grown in that land and the deities themselves, in a conflict between the tribe and the kingdom. The way the whole drama progresses is so soap opera core, and the decisions the characters on either side take seem so weird and stupid. There are so many characters, subplots, and bits of lore crammed in that sometimes it just feels like random stuff is happening, or like the characters are just doing things at random to push the plot toward a setpiece. 

Also, though the movie clearly places a tribal community as the good side and the Savarna Hindu kingdom and their oppressive regime on the evil side, there is a bit where Rishabh Shetty's protagonist gives a monologue about how they should go to war to protect and save their gods, and if scenes like this are celebrated and glorified by the communal Hindutva sanghi crowd in India, I can't definitively say that they're misinterpreting the scene or that Rishabh didn't intend to pander to the Sangh agenda of violence in the name of protecting Hindu gods and beliefs, because Rishabh himself has given those vibes. Also, this movie pushes the Shiva-Parvathy connections, imagery, music, and Shiva devotional angle more prominently unlike the first movie, where I remember Panjuruli and Gulikan remaining as tribal deities, so yk, <a href=""https://amp.knowyourmeme.com/memes/but-you-cant-prove-it-james-doakes-reaction-images""></a><a href=""https://i.kym-cdn.com/entries/icons/facebook/000/054/773/doakescover.jpg"">Rishabh's intentions are still sus to me.</a>

I'd rate this high just for certain well-crafted moments or the action, but I won't rate this high for the rest of the stuff in between.

Also, Pushpa 2 ripping off Kantara, and then the Kantara prequel having a sequence that looks like it ripped off the one from Pushpa 2, is a true full circle moment.",,2025-10-04
2025-10-06,Play Dirty,2025,https://boxd.it/bgX3Nl,3,,"Shane Black is at his best when he's doing a good old-fashioned crime comedy and feels nerfed when he does franchise movies like Iron Man 3 or The Predator. Play Dirty is an example of the former, though it's also the launchpad for a new franchise. Though the marketing and posters for this movie make it seem like a Shane Black buddy comedy movie with Mark Wahlberg and LaKeith Stanfield, that's not really the case. Mark Wahlberg as Parker is the central protagonist here, and LaKeith just plays one of the prominent members in the team he assembles for a heist. At least that's the impression I got. All the banter, dark humor, and action expected from a Shane Black action comedy are still present here, of course, just not the tough guy paired with goofy guy dynamic, even though that's essentially what Wahlberg's and Stanfield's characters are. 

I'm not aware of the Parker novels, and I've not seen the previous Parker adaptation movies, including the Jason Statham one. This is like a fresh interpretation anyway, though, and Mark Wahlberg's Parker is a pretty interesting protagonist. He's the man with the plan, if the man with the plan would also pull out a gun in public and shoot without any hesitation, but he still makes it look cool. The action, that one fight scene and all the shooting scenes, was really well done here. The practical action and the stuntwork are so good that I choose to forgive the very unrealistic and rough-looking CGI during certain sequences. The characters don't care much about law enforcement here, as they shoot and kill each other in public, and after a point of time, I just chose to accept it.

Shane Black's sense of dark humor is truly unique; like, the guy can make us laugh at death and murder. This movie manages to be constantly funny and entertaining, so I don't even mind the gaps in logic and the dodgy CGI. The very classic Hollywood score by Alan Silvestri also just fits in, and I liked the way even the action scenes and shootouts had comedy integrated in them, which is something Black has always done too, of course. Rosa Salazar was also great, and the whole cast was pretty fun, and the banter between the characters was really well done. Keegan-Michael Key didn't have much screen time, but since this is a potential franchise, he can return, I guess. I'm definitely tuning in if the future installments are this fun.",,2025-10-05
2025-10-11,Tron,1982,https://boxd.it/bkzItf,3.5,,"The writing on this is not so great. Like, even when the characters are on this quest for digital freedom and to gain evidence to reclaim the company, I didn't really feel any urgency, and the characters themselves felt very two-dimensional, pun intended. Jeff Bridges does try to infuse his Jeff Bridges charm, while Tron just feels like a placeholder protagonist with little to no personality. I know he's supposed to be a program, but still. But he's a program with a girlfriend, who is randomly introduced, and then the girlfriend ends up making out with both the dudes over the span of a few minutes, which was also... interesting.

But enough about the writing and the plot; that's not why Tron is cool. Tron is cool because of the absolute technological achievement it is. This is CGI at its most primitive form; this movie has no business looking as good as it does with the technology and limitations that they had back in the day, but it does, and since the whole setting of the movie is a digital world ""inside"" computers, the limitations in technology are not even a problem. There's no pressure to be photorealistic here; everything can seem fake, and that's how it's meant to be. The look of this movie is gorgeous and unique, like it shouldn't work on paper, but it does. The glowing suits, the light cycles, the ships: everything looks so unique, and it still holds up. Using the tech limitations of the era, they built this really unique look and feel to the movie that stands the test of time. This is not old-timey VFX; this is exactly what Tron is supposed to look like, and it doesn't need the ""product of its time"" pass.

So yeah, despite the weak writing, this movie is gorgeous to look at and so much fun as an experience.",,2025-10-10
2025-10-11,TRON: Legacy,2010,https://boxd.it/bkA9wZ,4,,"This deserves five stars just for that magnificent Daft Punk soundtrack, so the more that music plays in my mind, the more I'm inclined to overrate this movie.

Tron: Legacy itself is very cool in parts and very flat in some other parts. It looks very cool, way cooler than the original ever did; the digital grid world with the shiny new design, lights, and CGI looks breathtaking. But just like what Corridor Crew said in their VFX Artists React video, the grid shown in this movie (though there's the in-world justification that this is the new and improved grid built by Flynn) looks more like a real place with real people, while the grid in the original, with the primitive visual effects, matte paintings, and basic shapes, looked more artificial and made more sense as the ""insides of a computer."" Even the people didn't seem like actual people in the original, but here they do.

The writing is again pretty basic and generic, but it does tap into the father-son emotions and Flynn being out of touch with the real world after being trapped in the digital one for so long, but I felt they could've played around with it a lot more. But yeah, it's more coherent commercial movie writing than the first one, with better characters and stakes. Kosinski as a director gets to flex during two specific sequences, imo. One is that lightcycle battle towards the beginning, and the other is the aerial battle towards the end. Both these sequences have the same energy that Kosinski then showed off in Top Gun: Maverick and F1. The sense of speed, the kinetic energy, the visceral action, and the way the action is chaotic and yet not overwhelming to the senses. It's in these moments where the movie truly peaks, the visual effects work is truly extraordinary, the designs are gorgeous, and of course, the Daft Punk score is in full power.

This movie has one of the greatest soundtracks ever made. As in, the soundtrack is so good that sometimes the movie just doesn't even live up to this legendary score. This is a 10/10 album for a 3/5 movie. And if I've rated this movie a bit higher than it needs to be, it's me paying respect to the ethereal bio-digital jazz by Daft Punk. 

As for the performances, Garrett Hedlund as Sam is yet again a plain protagonist, much like Tron from the original. Jeff Bridges again has to use his Jeff Bridges energy to make Kevin Flynn be more charming and likable than he actually has any right to be, and this time, I did notice Kevin Flynn exhibiting more of ""the dude"" than in the original (well, The Big Lebowski didn't exist when the original was released, so). But in the case of Jeff Bridges, the more of the dude, the better. Olivia Wilde looked gorgeous throughout the movie, and kicks ass during some of the action scenes, but towards the end she's just a plot device. 

And as much as how gorgeous the VFX work in the movie is and how most of it still holds up even after 15 years, the one thing that absolutely doesn't is the de-aging of Jeff Bridges. Both young Kevin and CLU look very weird and mannequin-like, and it has aged worse than the visual effects from the old Tron, in terms of actually having to look like the thing that it's meant to be. But also, movies still haven't perfected de-aging yet after all these advancements in AI and deepfakes, so at least they tried taking this wild swing at the time. 

Again, the high rating is mostly about the GOATed soundtrack and those two scenes.",,2025-10-11
2025-10-12,TRON: Ares,2025,https://boxd.it/bkOFap,2,,"Firstly, the soundtrack of this movie by Nine Inch Nails is a 10/10. NIN are one of the few people involved in this movie who took their jobs seriously and actually put in some creative energy to produce something beautiful, and it shows. The work by the VFX artists, the stunt team, the costume department, and the art department was also great, despite this movie not making me be in awe the way the 15-year-older Tron: Legacy made me feel, but I wouldn't put that blame on the technical team involved, as they did their jobs really well. And also, I fucking loathe Jared Leto, and he's not the reason why I watched this movie.

Tron: Ares begins with an exposition dump that instantly pissed me off. Tron: Legacy ended with dangling plot threads of world-changing implications, but this movie just quickly brushes aside the Tron: Legacy ending and Sam Flynn, which is extra disappointing when Kevin Flynn literally sacrificed himself to save the bio-digital jazz that would save the world, man. There's no mention of Alan, and this is a Tron movie where not even Tron is mentioned. It made me think whether this should've been packaged as a Tron sequel at all. There's the Tron aesthetics, light cycles, recognizer, and names being used, but this just feels like something else than Tron. Even when Jeff Bridges himself appears, his appearance just made me feel sad, because it feels like an afterthought just to make this movie seem more ""Tron.""

Anyway, after that exposition dump, we hear this amazing theme music from Nine Inch Nails, and the opening credits happen. Then I'm kind of locked in. But this is a recurring thing while watching this movie: the movie itself is bad, the dialogues are bad, and the writing is bad, but THE MUSIC will just take over at times. Like, this is completely passable as a compilation of Nine Inch Nails music videos, especially scenes like that boat chase through the grid.

The previous Tron movies didn't really have great writing either, but this one somehow manages to be worse? Jared Leto is Ares, who's basically a blend between Tron and the villain the Master Control Program from the first movie. He's bland, but unlike the last two movies where the bland protagonists stay bland while Jeff Bridges carries the thing with his Jeff Bridges charm, here Jeff Bridges is just an inconsequential cameo, and the heavy lifting is done by Greta Lee. I'd rather just have this be a Greta Lee-led film because Leto as Ares was just screaming artificial. I know he's supposed to be playing an artificial intelligence, but also, he's supposed to be attaining consciousness and feelings as the movie progresses and also says jokes and stuff. The programs in the Tron world generally exhibited human emotions, but this dude is somehow super robotic in an inconsistent way. The way the character has been written and the performance itself just confused me. 

The movie could've played with Ares' moral dilemma, the concept of a program developing a sense of morality itself or the disorientation of a program entering the human world, but it doesn't. That whole concept of programs entering the real world doesn't get much exploration beyond ""Look at all the Tron stuff moving around the real world now! Look at the light cycle going through real roads! Look at the light trail cutting a car in half."" So yeah, as much as it looks cool and makes way for some cool-looking action, there's not much thought put into it. Even when there's a throwback to the original Tron, as much as it looks cool, Ares says ""classic"" when he gets on a classic lightcycle, but how the hell does he have nostalgia for the grid from the 1982 Tron? I have no idea. 

 Meanwhile, Greta Lee was great as this movie's Jeff Bridges equivalent, but I wish she got to do some action too, like Olivia Wilde in Legacy, instead of always having to be saved by Jared Leto (🤢). Evan Peters was great as the villain too, and so was Jodie Turner-Smith as Athena. Hasan Minhaj, a very talented comedian, is made to play a template Indian tech guy. Gillian Anderson and Arturo Castro also doesn't get much to do. 

This one does look cool and has some good action set pieces, but 15-year-old Legacy still has better action and more striking visuals. And it does acknowledge the events of Legacy, barely, but that's not enough. Like by the end, I don't want to see more of this Ares character; I want to see the rest of the Legacy plotline. I don't mind Greta Lee or Evan Peters popping up, but I don't want a Jared Leto-led Tron franchise. 😭

The only thing that's on par with Legacy might be the NIN soundtrack, which did give me similar chills the way the Daft Punk soundtrack from Legacy did. I want to rate this one higher just for the soundtrack, but yk, I can't. I don't regret watching this movie in the cinemas specifically because I got to listen to this NIN album blasting through a Dolby Atmos sound system. Respect to NIN.",,2025-10-11
2025-10-14,Materialists,2025,https://boxd.it/bmnmVZ,3.5,,"Unfortunately, I wasn't able to watch this movie fresh; I had seen and followed the online discourse surrounding Materialists and even knew what happens at the end. And yet it surprised me because of what it was actually trying to convey, or what I thought it was trying to convey.

I didn't feel that this is a ""should she choose the rich guy or the broke guy?"" kind of movie. Even the title here is ""Materialists,"" and the film is a not-so-subtle critique of the patriarchal and capitalist system, which makes modern relationships be about certain checkboxes involving money and conventional physical features like height, instead of, you know, love. But then, both the rich dude and the poor ex in the movie are conventionally attractive men who are 6 ft tall, but whatever.

As in, the movie is not saying that the poor dude is better than the rich dude; it's just exposing the absurdity of a culture that makes a relationship feel like a business deal, with love taking a backseat. I don't think Celine Song was deflecting criticism when she said that the ""broke man propaganda"" remark was classist; it was. Like, all that discourse about the movie being broke-man propaganda just proves the movie's point, right? People have all this pressure to seek certain checkboxes or belong to those checkboxes rather than meet someone, get to know them, and fall in love. Sometimes even the possibility of love is ditched at the very beginning because someone doesn't fit these categories, when the fact remains that when people do get into a relationship, these boxes don't really matter (except the money of course 😭). The boxes have their limits, they don't decide how that person will be compatible with us on a personal level at all, and it can take a turn for the worst too, which is also addressed by the movie. 

The main character is a matchmaker, and the movie doesn't treat the concept of upper-class matchmaking that kindly. But at least the matchmaking portrayed here is just about setting up people on dates, while over here in India, the matchmaking involves the families more than the couple, and it's a straight-to-marriage deal; there's no dating involved, and the candidates may not even be enrolled into the matchmaking situation with their consent. Something like the Materialists can never be translated to the Indian context because the Indian marriage situation is that much more absurd, but I'm not elaborating on that.

Anyway, the movie had this early 2000s rom-com vibe to it, like I can see the same movie starring Kate Hudson, Hugh Grant, and Matthew McConaughey. The music was really nice, the colors, the visuals, the filmmaking, it was pretty solid. Celine Song is really great at doing conversation scenes; there's her own unique touch in them.

Anyways, I felt that this movie was addressing the absurdities of the patriarchal and capitalist dating scene and marriage institution rather than judging the people themselves for how they choose a partner. They don't have a choice most of the time when the system is rigged that way. Even when the protagonist Lucy makes her choice at the end, we have no idea what the future has in store for her in the world she's a part of. It's not about the poor man or the rich man; it's about what makes them a rich man or a poor man in the first place and about if just satisfying these categories is enough to actually find love or at least a compatible partner, but I guess not everyone got the same message, and the movie does feel like it could've been better at being a critique towards the system. Also, the movie puts such a big emphasis on making a dig at the concept of how only men being 6 ft or above is considered attractive, so I wished at least John was played by someone not that tall, y'know, just to maybe deny the allegation that the protagonist is exhibiting the same shallowness that the movie is apparently poking at even if she wasn't xD.",,2025-10-12
2025-10-14,Sanctuary,2022,https://boxd.it/bmnwc1,3.5,,"I was glued from start to finish. The movie starts from a domination fetish situation and then develops into actual psychological domination, with the power dynamics constantly shifting between the two characters. With just two actors and a single location, it's pretty hard to be this engaging, and yet it gets the job done. Margaret Qualley and Christopher Abbot were great and they play off each other really well. It's a short premise and a pretty short movie, and I found it very thrilling, funny and the right amount of absurd. It kept me guessing constantly though occasionally the decisions made by the characters and the sudden switches felt a bit jarring.",,2025-10-13
2025-10-26,The Ugly Stepsister,2025,https://boxd.it/budlNx,4,,"This didn't feel like it was ""ruining"" Cinderella or ""making Cinderella dark."" It felt like it was the most accurate depiction of that plotline if it were to actually happen in that time period; it was just a modern and faithful adaptation in that sense. Disney has been trying to modernize fairytales for a long time now, but those mostly end up being remakes that are just woke enough on a surface level for the ""modern"" part of the modernizing, while this one just adapts a fairytale into a dark body horror narrative by mostly sticking to the original plotline itself, with all the additions and changes feeling like they're just parts of the original story that we never got to see. Don't get me wrong, this movie is woke too; it's pretty much saying something similar to what the substance said, using body horror to show the main character suffering to fit conventional beauty standards that pander to male gaze and validation, but the period fairy tale setting makes all the difference here.

All the Cinderella plot beats are here. Cinderella is more beautiful than her ugly stepsisters; her stepmother treats her like a servant; she's helped by critters and a fairy godmother to attend the prince's ball wearing a beautiful blue dress; the prince falls for her but doesn't know who she is; he only has her slippers and looks for the girl who wore them, and then he finds her and they kiss. All of this is in this movie, but Cinderella is not the protagonist. The main character here is the elder stepsister, Elvira, and the thing is, she's not even ugly. Sure, she wears braces and has a weird hairdo at the beginning, but she's not ugly at all. But she is considered ugly by everyone else, while Agnes/Cinderella is considered beautiful. And then we see Elvira's disturbing body horror journey to become beautiful enough for the Prince to marry her.

We know the basic plot beats of the Cinderella story, and the fact that we know Elvira's suffering would be for nothing makes everything sadder. Also, I missed mentioning the fact that the prince here is no valiant rich savior; the prince is a shallow fuckboy who just needs a hot virgin to have sex with, so even the ""happily ever after"" that Agnes/Cinderella gets at the end has a question mark attached. Even the final ballroom scene is very absurd with the men seeing these girls are mere objects and making lewd comments about them. 

The movie is both funny and disturbing. The visuals, costumes, and production design look beautiful, the performances are great, and the special effects and prosthetics work also get the job done really great; all of the prosthetic penises shown are huge for some reason. The director knows exactly what she's doing when she lingers on the gruesome details during the uncomfortable scenes. This movie grossed me out at multiple points, and I had to take breaks in between. At one point, Elvira is already beautiful, but she continues to endure pain and torture because it's not enough. 

I think most fairy tales can have a version like this that exposes their ugliness, there can even be parodies of fairytale tropes like how Shrek was. This was not a dark or alternate interpretation; it's more like an honest one that exposes how superficial a tale like Cinderella is (at least the mainstream interpretation) and how it enforces beauty standards and gender roles, positioning the rich prince as both savior and ultimate goal for a woman. It does this by making an antagonist from the original story its main character. Pretty brilliant, actually. I'd never see this particular fairy tale the same way again.",,2025-10-25
2025-10-27,Bison Kaalamaadan,2025,https://boxd.it/buPGIf,3.5,,"Dhruv is one of the very few nepo babies who could successfully ditch the urban rich boy that he is and play a rural working-class character like Kittan from this film pretty convincingly. The effort he has put into the performance and physicality of the character is pretty evident; even in the Kabaddi scenes, he seems more like a very skilled player of the game than a superpowered protagonist playing Kabaddi on easy mode. I also liked how Kittan's physique looked pretty practical instead of movie-ripped. 

This movie is almost three hours long, and I doubt if it actually needed to be three hours long. There are actually two movies running in parallel here; one is your formulaic underdog sports movie, and the other is a rural caste conflict movie. The two plotlines do intersect with each other at times but are largely independent of each other, with the caste conflict storyline adding more of a background struggle to Kittan's underdog storyline. I liked several moments of drama and the character arcs of Pandiraj and Kanthaswami, and how characters on both sides acknowledge the absurdity of caste violence and divisions, and yet, something was missing writing-wise in this world to hold everything together. Like, in comparison, how the parallel honor killing plotline in Pariyerum Perumaal eventually crosses over with Pari's main plot made more sense.

There's a lot of great acting here; Pasupathi, Ameer, and Lal were all great. Pasupathi had the best character and character arc out of everyone. The female characters didn't feel well written, and the romance arc felt unnecessary; like when a conflict comes in between the romance later on, I felt nothing. There are moments of great drama and filmmaking in between, and some well-crafted, well-edited action and kabaddi scenes. The way casteism is acknowledged and called out was also great.

Anyway, as much as I don't like Maari Selvaraj as a person, he is talented, and the caste politics in movies like this are important. If movies that address casteism irk some people, that means they're doing the job right.",,2025-10-26
2025-10-29,They Call Him OG,2025,https://boxd.it/bwWLaf,1,,"A large chunk of this movie is this one scene in repeat, which is an introduction scene for the main character OG. It's as if Sujeeth had all these ideas for hero introduction scenes and decided to compile them in one single movie. It goes like this: all the supporting characters start hyping up OG, saying how much of a scary killing machine OG is, how unstoppable he is, and how much of a big deal he is. You get the idea. Then the ever-reliable Thaman blasts the kind of soundtrack that'd make anyone seem like a badass. 

During the initial portions of the movie, the buildup given to OG is huge; we see his younger version kicking ass, there's this great animated title sequence that builds up Pawan Kalyan and OG, and the movie and Thaman keep on hyping up OG to extreme levels, and then Pawan Kalyan finally appears on screen with the aura of a potato, with no screen presence, no swag, no charisma, just consistently serving nothing. It seems impossible to come off as meh with the kind of buildup and background score given to the guy, but Pawan Kalyan somehow manages to do exactly that. He just looks bored and confused throughout the movie. Pawan Kalyan as OG comes off more like an uncle who works in Japan and came home on vacation than a samurai badass. It also seems like he and the rest of the cast operated on different schedules; there are more shots of him on his own, failing at aura farming or with junior artists, than with the rest of the cast of actors. It seems like in between his way more important political commitments as the Deputy CM, he took breaks, served some nothing on the sets of OG for some side gig money, and then went back to his real job. Just a very lazy seeming performance. 

I am aware that Pawan Kalyan was an accomplished martial artist in his prime, but in this movie most of the action is so obviously done by body doubles, with close-ups of PK inserted in between. This could also be a result of him being busy with his political career, but I'm not sure. There's no shame in using body doubles in action, though, if he did manage to look badass in between, but here he just looked weird. The washi-o-washi Japanese monologue was the moment in the movie that made me laugh the most, but I don't think it was supposed to make me laugh. By that point, the whole Japan thing just came off as a joke. The action itself tried some new things with martial arts choreography instead of sticking to the Telugu cinema action formula, which worked in parts. There were many obvious blunders in the action scenes, like how they didn't even try to hide a rubber knife. The whole intimidation scene in a police station made me feel as confused as Pawan Kalyan looked in that scene.

The movie looked very cool visually; there were some very cool shots, and OG looked badass as long as it was a silhouette, a back shot, or his foot, because once the face is shown or he opens his mouth, the aura dips to zero. Emraan Hashmi plays a very formulaic villain; someone else did the dubbing for him since he's a Hindi actor, but he had more Hindi and English lines than Telugu lines, which made me wonder why he didn't dub for himself in the first place. There are several instances where Emraan Hashmi is mouthing his lines in Telugu while the voiceover by the dubbing artist is in Hindi. Akkha They Call Him OG ek taraf aur Emraan Hashmi doosri taraf. 

The first half of the movie is almost entirely 4-5 introductions for OG, as he's not a ""needs no introduction"" kind of person; he's a ""needs too many introductions"" kind of person. We get an introduction about how terrifying OG is even when someone close to him dies; like, his loved ones care more about how scary he is than the grief he's going through 😭. Then the second half has some drama, but tbh, the drama was so soap opera-core. The movie has all the tired clichés of commercial filmmaking, including showing violence towards women and children for ""emotional impact"". Then, the touchy-feely melodrama bits are gotten over with pretty soon, and we get back to the main priority of the movie, which is introducing OG. The whole climax happens while we are getting introduced to OG (with a different expansion) in parallel. It's at that point that I remembered Khureshi Ab'raam and that this movie is just Japanese-skinned Lucifer. But then again, they already did a Lucifer remake named Godfather in Telugu, which had Pawan Kalyan's brother Chiranjeevi. Sokko dei… Hahahahaha. 

I've heard opinions that this is a better movie than Coolie, but I'd still rate this lower than Coolie. Sure, this is not as hilariously stupid as Coolie writing-wise, as this is a formulaic movie that sticks pretty faithfully to the conventional formula, and most of it is just hero introduction scenes anyway, even with the bad and cheesy dialogues and all the plot holes and cringe. But still, Coolie did have moments where it successfully showcased Rajinikanth with swag, even if it's the deepfake Rajini in the flashback, whereas no matter how much Thaman, the director, the cinematographer, and the editor tried, Pawan Kalyan just gave nothing. And when the movie depends on its lead serving aura that justifies all the hyping up, and then the lead spectacularly fails in doing that, that's an L. This movie could’ve gone the Good Bad Ugly route and taken itself less seriously, because the continuous hyping of the lead operates the same way there, except in GBU the whole vibe is unserious and parody-like, and Ajith actually justifies the buildup with his presence, and that matters.

There's a random cinematic universe link with Saaho at one point, but I haven't watched Saaho and I don't plan to. There's the mandatory sequel baiting at the end too.

Any star given to this movie is only for the real OG over here, Thaman, of course.",,2025-10-28
